name,cam,type,success,open,input_faces,control_faces,output_faces,case_1,case_2,case_3,case_4,case_5,runtime,wso
car,212,multi,True,True,12600,1575,13051,0,0,3,4,1,4.277,1
car,220,multi,True,True,50400,1575,24380,0,0,1,8,0,12.355,2
car,221,multi,True,True,12600,1575,14425,4,0,0,2,1,4.141,1
car,222,multi,True,True,12600,1575,14317,0,0,2,10,0,3.943,1
killeroo_small,000,multi,True,False,30096,3762,16699,0,0,6,12,1,15.236,1
killeroo_small,001,multi,True,False,30096,3762,16329,0,0,6,8,1,11.616,1
killeroo_small,002,multi,True,False,120384,3762,27009,0,0,4,8,0,40.951,2
killeroo_small,010,multi,True,False,120384,3762,25147,0,0,2,8,1,26.979,2
killeroo_small,011,multi,True,False,30096,3762,15273,0,0,4,20,1,6.928,1
killeroo_small,012,multi,True,False,120384,3762,25252,14,0,3,10,0,28.821,2
killeroo_small,020,multi,True,False,30096,3762,14227,0,0,10,16,1,7.852,1
killeroo_small,021,multi,True,False,30096,3762,15050,0,0,10,14,3,8.115,1
killeroo_small,022,multi,True,False,30096,3762,17338,0,0,3,10,2,8.117,1
killeroo_small,100,multi,True,False,120384,3762,28658,0,0,1,14,0,29.185,2
killeroo_small,101,multi,True,False,120384,3762,26440,1,0,6,12,0,19.438,2
killeroo_small,102,multi,True,False,120384,3762,30808,0,0,5,14,0,32.503,2
killeroo_small,110,multi,True,False,30096,3762,17728,1,0,13,16,2,9.669,1
killeroo_small,112,multi,True,False,30096,3762,16591,24,0,10,26,1,12.905,1
killeroo_small,120,multi,True,False,30096,3762,17343,0,0,9,12,2,8.847,1
killeroo_small,121,multi,True,False,30096,3762,16162,0,0,3,28,0,9.455,1
killeroo_small,122,multi,True,False,30096,3762,19440,0,0,9,19,1,14.885,1
killeroo_small,200,multi,True,False,120384,3762,28822,0,0,4,12,0,63.743,2
killeroo_small,201,multi,True,False,120384,3762,26939,0,0,0,2,1,47.181,2
killeroo_small,202,multi,True,False,30096,3762,17343,0,0,5,10,0,13.16,1
killeroo_small,210,multi,True,False,30096,3762,15034,1,0,7,8,0,8.064,1
killeroo_small,211,multi,True,False,30096,3762,15469,0,0,3,10,1,6.292,1
killeroo_small,212,multi,True,False,120384,3762,28545,0,0,6,6,1,32.656,2
killeroo_small,220,multi,True,False,30096,3762,14857,1,0,10,10,0,7.921,1
killeroo_small,221,multi,True,False,120384,3762,26091,0,0,6,8,0,29.739,2
killeroo_small,222,multi,True,False,30096,3762,16570,0,0,9,6,0,8.302,1
AngelaFace,000,multi,True,True,39576,4992,16571,0,0,4,0,0,5.442,1
AngelaFace,001,multi,True,True,158304,4992,27975,0,0,1,5,0,17.755,2
AngelaFace,002,multi,True,True,39576,4992,19664,0,0,3,3,0,6.479,1
AngelaFace,010,multi,True,True,633216,4992,44241,0,1,4,20,2,45.186,3
AngelaFace,011,multi,True,True,158304,4992,29372,1,0,4,9,0,17.462,2
AngelaFace,012,multi,True,True,633216,4992,48314,0,1,1,8,0,85.164,3
AngelaFace,020,multi,True,True,39576,4992,19154,0,0,3,8,0,5.227,1
AngelaFace,021,multi,True,True,39576,4992,22120,0,0,3,4,0,6.111,1
AngelaFace,022,multi,True,True,39576,4992,23423,0,0,5,2,0,6.748,1
AngelaFace,100,multi,True,True,39576,4992,14437,0,0,0,4,0,4.749,1
AngelaFace,101,multi,True,True,39576,4992,16722,0,0,7,18,0,9.217,1
AngelaFace,102,multi,True,True,158304,4992,28793,0,0,1,8,0,17.473,2
AngelaFace,110,multi,True,True,158304,4992,26462,0,0,3,10,0,12.685,2
AngelaFace,112,multi,True,True,158304,4992,31432,0,1,2,24,0,17.186,2
AngelaFace,120,multi,True,True,39576,4992,17706,0,0,2,6,0,4.065,1
AngelaFace,121,multi,True,True,633216,4992,49974,0,0,0,0,0,40.383,3
AngelaFace,122,multi,True,True,39576,4992,23250,0,0,1,2,0,5.942,1
AngelaFace,200,multi,True,True,39576,4992,17173,0,0,6,2,0,5.401,1
AngelaFace,201,multi,True,True,158304,4992,27822,0,0,1,3,0,20.649,2
AngelaFace,202,multi,True,True,39576,4992,19679,0,0,3,0,0,6.352,1
AngelaFace,210,multi,True,True,2532864,4992,68743,0,1,1,19,0,145.038,4
AngelaFace,211,multi,True,True,633216,4992,46544,0,0,2,10,0,61.986,3
AngelaFace,212,multi,True,True,633216,4992,48881,0,2,4,8,1,82.821,3
AngelaFace,220,multi,True,True,39576,4992,18469,0,0,3,6,0,5.189,1
AngelaFace,221,multi,True,True,39576,4992,21289,0,0,1,4,0,6.287,1
AngelaFace,222,multi,True,True,39576,4992,23616,0,0,3,4,0,6.565,1
