name,cam,type,success,open,input_faces,output_faces,case_1,case_2,case_3,case_4,case_5,runtime,wso
stage_uShaped,221,multi,True,False,1392,15792,0,0,0,0,0,1.048,1
stage_uShaped,222,multi,True,False,1392,14888,0,0,0,0,0,1.288,1
ribbon_closed,000,multi,True,False,624,3186,0,0,0,0,0,0.25,1
ribbon_closed,001,multi,True,False,624,3232,0,0,0,0,0,0.254,1
ribbon_closed,002,multi,True,False,624,3200,0,0,0,0,0,0.252,1
ribbon_closed,010,multi,True,False,624,3096,0,0,0,0,0,0.238,1
ribbon_closed,011,multi,True,False,624,3168,0,0,0,0,0,0.269,1
ribbon_closed,012,multi,True,False,624,2868,0,0,0,0,0,0.258,1
ribbon_closed,020,multi,True,False,624,3284,0,0,0,0,0,0.235,1
ribbon_closed,021,multi,True,False,624,3030,0,0,0,0,0,0.246,1
ribbon_closed,022,multi,True,False,624,3214,0,0,0,0,0,0.288,1
ribbon_closed,100,multi,True,False,624,2990,0,0,0,0,0,0.256,1
ribbon_closed,101,multi,True,False,624,3192,0,0,0,0,0,0.237,1
ribbon_closed,102,multi,True,False,624,3032,0,0,0,0,0,0.243,1
ribbon_closed,110,multi,True,False,624,3230,0,0,0,0,0,0.249,1
ribbon_closed,112,multi,True,False,624,3118,0,0,0,0,0,0.268,1
ribbon_closed,120,multi,True,False,624,3156,0,0,0,0,0,0.234,1
ribbon_closed,121,multi,True,False,624,3192,0,0,0,0,0,0.241,1
ribbon_closed,122,multi,True,False,624,2878,0,0,0,0,0,0.249,1
ribbon_closed,200,multi,True,False,624,3070,0,0,0,0,0,0.251,1
ribbon_closed,201,multi,True,False,624,3282,0,0,0,0,0,0.245,1
ribbon_closed,202,multi,True,False,624,2956,0,0,0,0,0,0.234,1
ribbon_closed,210,multi,True,False,624,3390,0,0,0,0,0,0.247,1
ribbon_closed,211,multi,True,False,624,2848,0,0,0,0,0,0.247,1
ribbon_closed,212,multi,True,False,624,3532,0,0,0,0,0,0.247,1
ribbon_closed,220,multi,True,False,624,3160,0,0,0,0,0,0.233,1
ribbon_closed,221,multi,True,False,624,3714,0,0,0,0,0,0.237,1
ribbon_closed,222,multi,True,False,624,3172,0,0,0,0,0,0.25,1
split,000,multi,True,False,768,4694,0,0,0,0,0,0.224,1
split,001,multi,True,False,768,4664,0,0,0,0,0,0.187,1
split,002,multi,True,False,768,4744,0,0,0,0,0,0.166,1
split,010,multi,True,False,768,3828,0,0,0,0,0,0.181,1
split,011,multi,True,False,768,4486,0,0,0,0,0,0.202,1
split,012,multi,True,False,768,3820,0,0,0,0,0,0.128,1
split,020,multi,True,False,768,4202,0,0,0,0,0,0.191,1
split,021,multi,True,False,768,4786,0,0,0,0,0,0.201,1
split,022,multi,True,False,768,4428,0,0,0,0,0,0.16,1
split,100,multi,True,False,768,4566,0,0,0,0,0,0.183,1
split,101,multi,True,False,768,3456,0,0,0,0,0,0.123,1
split,102,multi,True,False,768,4582,0,0,0,0,0,0.202,1
split,110,multi,True,False,768,4418,0,0,0,0,0,0.192,1
split,112,multi,True,False,768,5004,0,0,0,0,0,0.203,1
split,120,multi,True,False,768,4826,0,0,0,0,0,0.197,1
split,121,multi,True,False,768,3420,0,0,0,0,0,0.126,1
split,122,multi,True,False,768,4546,0,0,0,0,0,0.214,1
split,200,multi,True,False,768,4632,0,0,0,0,0,0.161,1
split,201,multi,True,False,768,4678,0,0,0,0,0,0.18,1
split,202,multi,True,False,768,4462,0,0,0,0,0,0.242,1
split,210,multi,True,False,768,3846,0,0,0,0,0,0.129,1
split,211,multi,True,False,768,4286,0,0,0,0,0,0.197,1
split,212,multi,True,False,768,3824,0,0,0,0,0,0.177,1
split,220,multi,True,False,768,4424,0,0,0,0,0,0.171,1
split,221,multi,True,False,768,4898,0,0,0,0,0,0.211,1
split,222,multi,True,False,768,4060,0,0,0,0,0,0.189,1
torus_quad_v1,000,multi,True,False,256,1790,0,0,0,0,0,0.106,1
torus_quad_v1,001,multi,True,False,256,1540,0,0,0,0,0,0.099,1
torus_quad_v1,002,multi,True,False,256,1586,0,0,0,0,0,0.105,1
torus_quad_v1,010,multi,True,False,256,1526,0,0,0,0,0,0.106,1
torus_quad_v1,011,multi,True,False,256,1508,0,0,0,0,0,0.105,1
torus_quad_v1,012,multi,True,False,256,1648,0,0,0,0,0,0.107,1
torus_quad_v1,020,multi,True,False,256,1640,0,0,0,0,0,0.103,1
torus_quad_v1,021,multi,True,False,256,1498,0,0,0,0,0,0.097,1
torus_quad_v1,022,multi,True,False,256,1676,0,0,0,0,0,0.104,1
torus_quad_v1,100,multi,True,False,256,1528,0,0,0,0,0,0.099,1
torus_quad_v1,101,multi,True,False,256,1586,0,0,0,0,0,0.092,1
torus_quad_v1,102,multi,True,False,256,1664,0,0,0,0,0,0.114,1
torus_quad_v1,110,multi,True,False,256,1496,0,0,0,0,0,0.121,1
torus_quad_v1,112,multi,True,False,256,1590,0,0,0,0,0,0.109,1
torus_quad_v1,120,multi,True,False,256,1526,0,0,0,0,0,0.111,1
torus_quad_v1,121,multi,True,False,256,1468,0,0,0,0,0,0.091,1
torus_quad_v1,122,multi,True,False,256,1444,0,0,0,0,0,0.101,1
torus_quad_v1,200,multi,True,False,256,1754,0,0,0,0,0,0.107,1
torus_quad_v1,201,multi,True,False,256,1548,0,0,0,0,0,0.099,1
torus_quad_v1,202,multi,True,False,256,1752,0,0,0,0,0,0.109,1
torus_quad_v1,210,multi,True,False,256,1592,0,0,0,0,0,0.111,1
torus_quad_v1,211,multi,True,False,256,1550,0,0,0,0,0,0.107,1
torus_quad_v1,212,multi,True,False,256,1546,0,0,0,0,0,0.107,1
torus_quad_v1,220,multi,True,False,256,1734,0,0,0,0,0,0.122,1
torus_quad_v1,221,multi,True,False,256,1534,0,0,0,0,0,0.1,1
torus_quad_v1,222,multi,True,False,256,1690,0,0,0,0,0,0.104,1
torus_quad_v2,000,multi,True,False,256,1790,0,0,0,0,0,0.107,1
torus_quad_v2,001,multi,True,False,256,1540,0,0,0,0,0,0.099,1
torus_quad_v2,002,multi,True,False,256,1586,0,0,0,0,0,0.104,1
torus_quad_v2,010,multi,True,False,256,1526,0,0,0,0,0,0.107,1
torus_quad_v2,011,multi,True,False,256,1508,0,0,0,0,0,0.107,1
torus_quad_v2,012,multi,True,False,256,1648,0,0,0,0,0,0.11,1
torus_quad_v2,020,multi,True,False,256,1640,0,0,0,0,0,0.104,1
torus_quad_v2,021,multi,True,False,256,1498,0,0,0,0,0,0.097,1
torus_quad_v2,022,multi,True,False,256,1676,0,0,0,0,0,0.104,1
torus_quad_v2,100,multi,True,False,256,1528,0,0,0,0,0,0.097,1
torus_quad_v2,101,multi,True,False,256,1586,0,0,0,0,0,0.093,1
torus_quad_v2,102,multi,True,False,256,1664,0,0,0,0,0,0.101,1
torus_quad_v2,110,multi,True,False,256,1496,0,0,0,0,0,0.106,1
torus_quad_v2,112,multi,True,False,256,1590,0,0,0,0,0,0.108,1
torus_quad_v2,120,multi,True,False,256,1526,0,0,0,0,0,0.097,1
torus_quad_v2,121,multi,True,False,256,1468,0,0,0,0,0,0.091,1
torus_quad_v2,122,multi,True,False,256,1444,0,0,0,0,0,0.101,1
torus_quad_v2,200,multi,True,False,256,1754,0,0,0,0,0,0.12,1
torus_quad_v2,201,multi,True,False,256,1548,0,0,0,0,0,0.098,1
torus_quad_v2,202,multi,True,False,256,1752,0,0,0,0,0,0.108,1
torus_quad_v2,210,multi,True,False,256,1592,0,0,0,0,0,0.11,1
torus_quad_v2,211,multi,True,False,256,1550,0,0,0,0,0,0.109,1
torus_quad_v2,212,multi,True,False,256,1546,0,0,0,0,0,0.109,1
torus_quad_v2,220,multi,True,False,256,1734,0,0,0,0,0,0.114,1
torus_quad_v2,221,multi,True,False,256,1534,0,0,0,0,0,0.1,1
torus_quad_v2,222,multi,True,False,256,1690,0,0,0,0,0,0.118,1
cube,000,multi,True,False,48,334,0,0,0,0,0,0.022,1
cube,001,multi,True,False,48,308,0,0,0,0,0,0.021,1
cube,002,multi,True,False,48,356,0,0,0,0,0,0.022,1
cube,010,multi,True,False,48,298,0,0,0,0,0,0.021,1
cube,011,multi,True,False,48,252,0,0,0,0,0,0.023,1
cube,012,multi,True,False,48,328,0,0,0,0,0,0.022,1
cube,020,multi,True,False,48,348,0,0,0,0,0,0.022,1
cube,021,multi,True,False,48,322,0,0,0,0,0,0.022,1
cube,022,multi,True,False,48,350,0,0,0,0,0,0.022,1
cube,100,multi,True,False,48,320,0,0,0,0,0,0.021,1
cube,101,multi,True,False,48,302,0,0,0,0,0,0.023,1
cube,102,multi,True,False,48,290,0,0,0,0,0,0.022,1
cube,110,multi,True,False,48,244,0,0,0,0,0,0.021,1
cube,112,multi,True,False,48,252,0,0,0,0,0,0.022,1
cube,120,multi,True,False,48,312,0,0,0,0,0,0.021,1
cube,121,multi,True,False,48,244,0,0,0,0,0,0.022,1
cube,122,multi,True,False,48,310,0,0,0,0,0,0.022,1
cube,200,multi,True,False,48,368,0,0,0,0,0,0.024,1
cube,201,multi,True,False,48,334,0,0,0,0,0,0.021,1
cube,202,multi,True,False,48,328,0,0,0,0,0,0.022,1
cube,210,multi,True,False,48,310,0,0,0,0,0,0.022,1
cube,211,multi,True,False,48,250,0,0,0,0,0,0.022,1
cube,212,multi,True,False,48,310,0,0,0,0,0,0.021,1
cube,220,multi,True,False,48,340,0,0,0,0,0,0.023,1
cube,221,multi,True,False,48,316,0,0,0,0,0,0.023,1
cube,222,multi,True,False,48,354,0,0,0,0,0,0.022,1
twoSpheres,000,multi,True,False,96,786,0,0,0,0,0,0.053,1
twoSpheres,001,multi,True,False,96,736,0,0,0,0,0,0.046,1
twoSpheres,002,multi,True,False,96,720,0,0,0,0,0,0.048,1
twoSpheres,010,multi,True,False,96,710,0,0,0,0,0,0.049,1
twoSpheres,011,multi,True,False,96,566,0,0,0,0,0,0.048,1
twoSpheres,012,multi,True,False,96,680,0,0,0,0,0,0.049,1
twoSpheres,020,multi,True,False,96,728,0,0,0,0,0,0.048,1
twoSpheres,021,multi,True,False,96,722,0,0,0,0,0,0.048,1
twoSpheres,022,multi,True,False,96,758,0,0,0,0,0,0.051,1
twoSpheres,100,multi,True,False,96,662,0,0,0,0,0,0.047,1
twoSpheres,101,multi,True,False,96,706,0,0,0,0,0,0.053,1
twoSpheres,102,multi,True,False,96,722,0,0,0,0,0,0.047,1
twoSpheres,110,multi,True,False,96,630,0,0,0,0,0,0.054,1
twoSpheres,112,multi,True,False,96,576,0,0,0,0,0,0.048,1
twoSpheres,120,multi,True,False,96,782,0,0,0,0,0,0.046,1
twoSpheres,121,multi,True,False,96,620,0,0,0,0,0,0.046,1
twoSpheres,122,multi,True,False,96,754,0,0,0,0,0,0.047,1
twoSpheres,200,multi,True,False,96,790,0,0,0,0,0,0.052,1
twoSpheres,201,multi,True,False,96,692,0,0,0,0,0,0.046,1
twoSpheres,202,multi,True,False,96,720,0,0,0,0,0,0.048,1
twoSpheres,210,multi,True,False,96,688,0,0,0,0,0,0.048,1
twoSpheres,211,multi,True,False,96,646,0,0,0,0,0,0.049,1
twoSpheres,212,multi,True,False,96,654,0,0,0,0,0,0.053,1
twoSpheres,220,multi,True,False,96,730,0,0,0,0,0,0.047,1
twoSpheres,221,multi,True,False,96,706,0,0,0,0,0,0.046,1
twoSpheres,222,multi,True,False,96,768,0,0,0,0,0,0.052,1
boxes,000,multi,True,False,272,1858,0,0,0,0,0,0.095,1
boxes,001,multi,True,False,272,1820,0,0,0,0,0,0.084,1
boxes,002,multi,True,False,272,1800,0,0,0,0,0,0.094,1
boxes,010,multi,True,False,272,1746,0,0,0,0,0,0.089,1
boxes,011,multi,True,False,272,1566,0,0,0,0,0,0.069,1
boxes,012,multi,True,False,272,1650,0,0,0,0,0,0.094,1
boxes,020,multi,True,False,272,2092,0,0,0,0,0,0.176,1
boxes,021,multi,True,False,272,1804,0,0,0,0,0,0.103,1
boxes,022,multi,True,False,272,1924,0,0,0,0,0,0.155,1
boxes,100,multi,True,False,272,1968,0,0,0,0,0,0.098,1
boxes,101,multi,True,False,272,1884,0,0,0,0,0,0.079,1
boxes,102,multi,True,False,1088,5928,0,0,0,0,0,0.298,2
boxes,110,multi,True,False,272,1630,0,0,0,0,0,0.072,1
boxes,112,multi,True,False,272,1632,0,0,0,0,0,0.071,1
boxes,120,multi,True,False,272,1882,0,0,0,0,0,0.106,1
boxes,121,multi,True,False,272,1856,0,0,0,0,0,0.079,1
boxes,122,multi,True,False,272,2056,0,0,0,0,0,0.111,1
boxes,200,multi,True,False,272,1808,0,0,0,0,0,0.092,1
boxes,201,multi,True,False,272,1822,0,0,0,0,0,0.082,1
boxes,202,multi,True,False,272,1838,0,0,0,0,0,0.092,1
boxes,210,multi,True,False,272,1798,0,0,0,0,0,0.097,1
boxes,211,multi,True,False,272,1590,0,0,0,0,0,0.071,1
boxes,212,multi,True,False,272,1790,0,0,0,0,0,0.09,1
boxes,220,multi,True,False,272,2050,0,0,0,0,0,0.143,1
boxes,221,multi,True,False,272,1784,0,0,0,0,0,0.106,1
boxes,222,multi,True,False,272,1748,0,0,0,0,0,0.121,1
Pentagon,000,multi,True,False,144,1090,0,0,0,0,0,0.059,1
Pentagon,001,multi,True,False,144,1016,0,0,0,0,0,0.056,1
Pentagon,002,multi,True,False,144,1102,0,0,0,0,0,0.067,1
Pentagon,010,multi,True,False,144,1090,0,0,0,0,0,0.063,1
Pentagon,011,multi,True,False,144,1024,0,0,0,0,0,0.059,1
Pentagon,012,multi,True,False,144,1004,0,0,0,0,0,0.061,1
Pentagon,020,multi,True,False,144,982,0,0,0,0,0,0.047,1
Pentagon,021,multi,True,False,144,1014,0,0,0,0,0,0.056,1
Pentagon,022,multi,True,False,144,882,0,0,0,0,0,0.048,1
Pentagon,100,multi,True,False,144,1124,0,0,0,0,0,0.057,1
Pentagon,101,multi,True,False,144,1130,0,0,0,0,0,0.056,1
Pentagon,102,multi,True,False,144,1058,0,0,0,0,0,0.06,1
Pentagon,110,multi,True,False,144,864,0,0,0,0,0,0.046,1
Pentagon,112,multi,True,False,144,880,0,0,0,0,0,0.049,1
Pentagon,120,multi,True,False,144,986,0,0,0,0,0,0.052,1
Pentagon,121,multi,True,False,144,990,0,0,0,0,0,0.05,1
Pentagon,122,multi,True,False,144,968,0,0,0,0,0,0.052,1
Pentagon,200,multi,True,False,144,1014,0,0,0,0,0,0.06,1
Pentagon,201,multi,True,False,144,1058,0,0,0,0,0,0.052,1
Pentagon,202,multi,True,False,144,1002,0,0,0,0,0,0.056,1
Pentagon,210,multi,True,False,144,1090,0,0,0,0,0,0.064,1
Pentagon,211,multi,True,False,144,1084,0,0,0,0,0,0.065,1
Pentagon,212,multi,True,False,144,1050,0,0,0,0,0,0.06,1
Pentagon,220,multi,True,False,144,1144,0,0,0,0,0,0.061,1
Pentagon,221,multi,True,False,144,1162,0,0,0,0,0,0.071,1
Pentagon,222,multi,True,False,144,986,0,0,0,0,0,0.057,1
Hexagon,000,multi,True,False,168,1444,0,0,0,0,0,0.074,1
Hexagon,001,multi,True,False,168,1160,0,0,0,0,0,0.072,1
Hexagon,002,multi,True,False,168,1448,0,0,0,0,0,0.082,1
Hexagon,010,multi,True,False,168,1382,0,0,0,0,0,0.066,1
Hexagon,011,multi,True,False,168,1232,0,0,0,0,0,0.064,1
Hexagon,012,multi,True,False,168,1304,0,0,0,0,0,0.072,1
Hexagon,020,multi,True,False,168,1154,0,0,0,0,0,0.068,1
Hexagon,021,multi,True,False,168,1050,0,0,0,0,0,0.061,1
Hexagon,022,multi,True,False,168,1220,0,0,0,0,0,0.07,1
Hexagon,100,multi,True,False,168,1300,0,0,0,0,0,0.062,1
Hexagon,101,multi,True,False,168,1372,0,0,0,0,0,0.07,1
Hexagon,102,multi,True,False,168,1308,0,0,0,0,0,0.085,1
Hexagon,110,multi,True,False,168,944,0,0,0,0,0,0.052,1
Hexagon,112,multi,True,False,168,946,0,0,0,0,0,0.054,1
Hexagon,120,multi,True,False,168,1146,0,0,0,0,0,0.053,1
Hexagon,121,multi,True,False,168,1150,0,0,0,0,0,0.058,1
Hexagon,122,multi,True,False,168,1106,0,0,0,0,0,0.054,1
Hexagon,200,multi,True,False,168,1046,0,0,0,0,0,0.061,1
Hexagon,201,multi,True,False,168,1238,0,0,0,0,0,0.064,1
Hexagon,202,multi,True,False,168,1278,0,0,0,0,0,0.058,1
Hexagon,210,multi,True,False,168,1342,0,0,0,0,0,0.079,1
Hexagon,211,multi,True,False,168,1254,0,0,0,0,0,0.062,1
Hexagon,212,multi,True,False,168,1400,0,0,0,0,0,0.076,1
Hexagon,220,multi,True,False,168,1248,0,0,0,0,0,0.067,1
Hexagon,221,multi,True,False,168,1124,0,0,0,0,0,0.068,1
Hexagon,222,multi,True,False,168,1180,0,0,0,0,0,0.063,1
ribbon_open,000,multi,True,True,608,2988,0,0,0,0,0,0.243,1
ribbon_open,001,multi,True,True,608,2942,0,0,0,0,0,0.251,1
ribbon_open,002,multi,True,True,608,3326,0,0,0,0,0,0.261,1
ribbon_open,010,multi,True,True,608,3014,0,0,0,0,0,0.231,1
ribbon_open,011,multi,True,True,608,3284,0,0,0,0,0,0.24,1
ribbon_open,012,multi,True,True,608,2782,0,0,0,0,0,0.25,1
ribbon_open,020,multi,True,True,608,3144,0,0,0,0,0,0.236,1
ribbon_open,021,multi,True,True,608,2846,0,0,0,0,0,0.26,1
ribbon_open,022,multi,True,True,608,3044,0,0,0,0,0,0.243,1
ribbon_open,100,multi,True,True,608,2858,0,0,0,0,0,0.257,1
ribbon_open,101,multi,True,True,608,2982,0,0,0,0,0,0.243,1
ribbon_open,102,multi,True,True,608,2824,0,0,0,0,0,0.225,1
ribbon_open,110,multi,True,True,608,3238,0,0,0,0,0,0.241,1
ribbon_open,112,multi,True,True,608,3000,0,0,0,0,0,0.246,1
ribbon_open,120,multi,True,True,608,3046,0,0,0,0,0,0.244,1
ribbon_open,121,multi,True,True,608,3274,0,0,0,0,0,0.232,1
ribbon_open,122,multi,True,True,608,2738,0,0,0,0,0,0.246,1
ribbon_open,200,multi,True,True,608,3274,0,0,0,0,0,0.252,1
ribbon_open,201,multi,True,True,608,3098,0,0,0,0,0,0.235,1
ribbon_open,202,multi,True,True,608,2824,0,0,0,0,0,0.255,1
ribbon_open,210,multi,True,True,608,3258,0,0,0,0,0,0.243,1
ribbon_open,211,multi,True,True,608,2848,0,0,0,0,0,0.26,1
ribbon_open,212,multi,True,True,608,3484,0,0,0,0,0,0.24,1
ribbon_open,220,multi,True,True,608,3110,0,0,0,0,0,0.233,1
ribbon_open,221,multi,True,True,608,3455,0,0,0,4,0,0.252,1
ribbon_open,222,multi,True,True,608,3020,0,0,0,0,0,0.242,1
tent,000,multi,True,True,72,258,0,0,0,0,0,0.018,1
tent,001,multi,True,True,72,363,0,0,0,0,0,0.042,1
tent,002,multi,True,True,72,304,0,0,0,0,0,0.024,1
tent,010,multi,True,True,72,268,0,0,0,0,0,0.018,1
tent,011,multi,True,True,72,384,0,0,0,0,0,0.026,1
tent,012,multi,True,True,72,274,0,0,0,0,0,0.02,1
tent,020,multi,True,True,72,296,0,0,0,0,0,0.018,1
tent,021,multi,True,True,288,976,0,0,0,0,0,0.081,2
tent,022,multi,True,True,72,272,0,0,0,0,0,0.018,1
tent,100,multi,True,True,72,266,0,0,0,0,0,0.018,1
tent,101,multi,True,True,72,379,0,0,0,0,0,0.041,1
tent,102,multi,True,True,72,238,0,0,0,0,0,0.018,1
tent,110,multi,True,True,72,242,0,0,0,0,0,0.018,1
tent,112,multi,True,True,72,234,0,0,0,0,0,0.018,1
tent,120,multi,True,True,72,250,0,0,0,0,0,0.018,1
tent,121,multi,True,True,72,407,0,0,0,0,0,0.038,1
tent,122,multi,True,True,72,230,0,0,0,0,0,0.017,1
tent,200,multi,True,True,72,270,0,0,0,0,0,0.02,1
tent,201,multi,True,True,1152,2004,0,0,0,0,0,0.324,3
tent,202,multi,True,True,72,252,0,0,0,0,0,0.017,1
tent,210,multi,True,True,72,280,0,0,0,0,0,0.018,1
tent,211,multi,True,True,72,502,0,0,0,0,0,0.05,1
tent,212,multi,True,True,72,278,0,0,0,0,0,0.018,1
tent,220,multi,True,True,72,305,0,0,0,0,0,0.022,1
tent,221,multi,True,True,72,421,0,0,0,0,0,0.045,1
tent,222,multi,True,True,72,262,0,0,0,0,0,0.018,1
bump,000,multi,True,True,128,652,0,0,0,2,0,0.046,1
bump,001,multi,True,True,128,506,0,0,0,0,0,0.026,1
bump,002,multi,True,True,128,688,0,0,0,2,0,0.043,1
bump,010,multi,True,True,128,736,0,0,0,0,0,0.046,1
bump,011,multi,True,True,128,638,0,0,0,0,0,0.045,1
bump,012,multi,True,True,128,528,0,0,0,0,0,0.045,1
bump,020,multi,True,True,128,594,0,0,0,0,0,0.039,1
bump,021,multi,True,True,128,546,0,0,0,0,0,0.027,1
bump,022,multi,True,True,128,616,0,0,0,0,0,0.045,1
bump,100,multi,True,True,128,492,0,0,0,0,0,0.026,1
bump,101,multi,True,True,128,462,0,0,0,0,0,0.027,1
bump,102,multi,True,True,128,548,0,0,0,0,0,0.026,1
bump,110,multi,True,True,128,800,0,0,0,2,0,0.053,1
bump,112,multi,True,True,128,640,0,0,0,0,0,0.045,1
bump,120,multi,True,True,128,536,0,0,0,0,0,0.026,1
bump,121,multi,True,True,128,526,0,0,0,0,0,0.026,1
bump,122,multi,True,True,128,564,0,0,0,0,0,0.026,1
bump,200,multi,True,True,128,734,0,0,0,2,0,0.046,1
bump,201,multi,True,True,128,506,0,0,0,0,0,0.026,1
bump,202,multi,True,True,128,618,0,0,0,2,0,0.046,1
bump,210,multi,True,True,128,550,0,0,0,0,0,0.043,1
bump,211,multi,True,True,128,784,0,0,0,2,0,0.049,1
bump,212,multi,True,True,128,542,0,0,0,0,0,0.044,1
bump,220,multi,True,True,128,568,0,0,0,0,0,0.041,1
bump,221,multi,True,True,128,540,0,0,0,0,0,0.026,1
bump,222,multi,True,True,128,636,0,0,0,0,0,0.039,1
pipes,000,multi,True,True,192,1262,0,0,0,0,0,0.128,1
pipes,001,multi,True,True,192,1248,0,0,0,0,0,0.107,1
